Latitude (decimal degrees):	60.169
Longitude (decimal degrees):	24.940
Elevation (m):	14
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231028:2211,0.0,0.0,0.0,-0.94,2.69,0.0
20231028:2311,0.0,0.0,0.0,-1.03,2.55,0.0
20231029:0011,0.0,0.0,0.0,-1.26,2.21,0.0
20231029:0111,0.0,0.0,0.0,-1.44,2.14,0.0
20231029:0211,0.0,0.0,0.0,-1.65,2.14,0.0
20231029:0311,0.0,0.0,0.0,-2.02,2.34,0.0
20231029:0411,0.0,0.0,0.0,-2.37,2.28,0.0
20231029:0511,0.0,0.0,0.0,-2.93,2.14,0.0
20231029:0611,8940.0,21.09,3.15,-3.16,1.86,0.0
20231029:0711,278480.0,317.56,8.77,-2.88,1.93,0.0
20231029:0811,454530.0,514.25,13.07,-1.65,1.52,0.0
20231029:0911,516000.0,592.12,15.69,-0.91,0.83,0.0
20231029:1011,496580.0,567.7,16.43,-0.59,1.1,0.0
20231029:1111,517160.0,594.2,15.19,-0.32,0.97,0.0
20231029:1211,195480.0,230.05,12.12,-0.04,0.9,0.0
20231029:1311,10510.0,23.18,7.45,-0.15,0.97,0.0
20231029:1411,0.0,0.87,1.54,-0.62,1.03,0.0
20231029:1511,0.0,0.0,0.0,-1.48,1.52,0.0
20231029:1611,0.0,0.0,0.0,-1.91,1.93,0.0
20231029:1711,0.0,0.0,0.0,-2.19,1.93,0.0
20231029:1811,0.0,0.0,0.0,-2.17,2.07,0.0
20231029:1911,0.0,0.0,0.0,-1.81,2.21,0.0
20231029:2011,0.0,0.0,0.0,-1.55,2.21,0.0
20231029:2111,0.0,0.0,0.0,-0.94,2.0,0.0
20231029:2211,0.0,0.0,0.0,-0.89,2.0,0.0
20231029:2311,0.0,0.0,0.0,-0.4,2.28,0.0
20231030:0011,0.0,0.0,0.0,-0.28,2.55,0.0
20231030:0111,0.0,0.0,0.0,-0.48,2.41,0.0
20231030:0211,0.0,0.0,0.0,-0.43,2.34,0.0
20231030:0311,0.0,0.0,0.0,-0.23,2.62,0.0
20231030:0411,0.0,0.0,0.0,-0.06,2.48,0.0
20231030:0511,0.0,0.0,0.0,-0.08,2.76,0.0
20231030:0611,390.0,6.49,2.85,-0.11,3.03,0.0
20231030:0711,12510.0,25.96,8.47,0.32,3.1,0.0
20231030:0811,5450.0,15.76,12.75,0.59,3.1,0.0
20231030:0911,23870.0,40.79,15.36,1.25,3.03,0.0
20231030:1011,78160.0,103.72,16.09,1.78,2.69,0.0
20231030:1111,14460.0,28.74,14.87,1.77,3.24,0.0
20231030:1211,4260.0,13.91,11.8,1.89,3.31,0.0
20231030:1311,3710.0,12.98,7.14,1.8,3.45,0.0
20231030:1411,0.0,0.87,1.24,1.44,3.38,0.0
20231030:1511,0.0,0.0,0.0,0.82,3.24,0.0
20231030:1611,0.0,0.0,0.0,0.42,3.31,0.0
20231030:1711,0.0,0.0,0.0,0.23,3.38,0.0
20231030:1811,0.0,0.0,0.0,-0.03,3.31,0.0
20231030:1911,0.0,0.0,0.0,-0.24,3.31,0.0
20231030:2011,0.0,0.0,0.0,-0.32,3.45,0.0
20231030:2111,0.0,0.0,0.0,-0.41,3.31,0.0
20231030:2211,0.0,0.0,0.0,0.03,3.45,0.0
20231030:2311,0.0,0.0,0.0,0.49,4.07,0.0
20231031:0011,0.0,0.0,0.0,0.83,4.34,0.0
20231031:0111,0.0,0.0,0.0,1.11,4.48,0.0
20231031:0211,0.0,0.0,0.0,1.44,4.97,0.0
20231031:0311,0.0,0.0,0.0,1.91,4.97,0.0
20231031:0411,0.0,0.0,0.0,2.23,5.03,0.0
20231031:0511,0.0,0.0,0.0,2.24,5.31,0.0
20231031:0611,0.0,2.78,2.56,2.41,5.52,0.0
20231031:0711,17180.0,32.45,8.16,2.85,5.24,0.0
20231031:0811,9660.0,22.25,12.43,3.55,4.9,0.0
20231031:0911,20610.0,37.08,15.04,4.32,4.48,0.0
20231031:1011,21280.0,38.01,15.77,4.74,3.66,0.0
20231031:1111,62790.0,87.65,14.54,5.38,4.0,0.0
20231031:1211,10190.0,23.18,11.48,5.58,4.14,0.0
20231031:1311,1620.0,9.27,6.84,5.55,4.28,0.0
20231031:1411,0.0,0.0,0.0,5.47,4.76,0.0
20231031:1511,0.0,0.0,0.0,5.42,5.59,0.0
20231031:1611,0.0,0.0,0.0,5.48,6.62,0.0
20231031:1711,0.0,0.0,0.0,5.25,7.24,0.0
20231031:1811,0.0,0.0,0.0,4.46,7.66,0.0
20231031:1911,0.0,0.0,0.0,3.51,8.14,0.0
20231031:2011,0.0,0.0,0.0,2.99,8.41,0.0
20231031:2111,0.0,0.0,0.0,2.97,8.28,0.0
20231031:2211,0.0,0.0,0.0,2.85,7.93,0.0
20231031:2311,0.0,0.0,0.0,2.96,7.86,0.0
20231101:0011,0.0,0.0,0.0,3.19,8.07,0.0
20231101:0111,0.0,0.0,0.0,3.29,7.79,0.0
20231101:0211,0.0,0.0,0.0,3.27,7.17,0.0
20231101:0311,0.0,0.0,0.0,3.41,6.48,0.0
20231101:0411,0.0,0.0,0.0,3.52,5.59,0.0
20231101:0511,0.0,0.0,0.0,3.9,4.62,0.0
20231101:0611,0.0,3.71,2.26,4.38,3.31,0.0
20231101:0711,12860.0,26.89,7.86,4.88,1.72,0.0
20231101:0811,37600.0,58.41,12.11,5.22,0.83,0.0
20231101:0911,68120.0,94.01,14.72,5.95,2.41,0.0
20231101:1011,21220.0,38.01,15.44,5.27,4.0,0.0
20231101:1111,10270.0,23.18,14.22,4.22,4.69,0.0
20231101:1211,10960.0,24.1,11.17,3.63,5.38,0.0
20231101:1311,3680.0,12.98,6.53,3.2,5.66,0.0
20231101:1411,0.0,0.0,0.0,2.79,5.45,0.0
20231101:1511,0.0,0.0,0.0,2.47,5.31,0.0
20231101:1611,0.0,0.0,0.0,2.33,5.38,0.0
20231101:1711,0.0,0.0,0.0,2.34,5.17,0.0
20231101:1811,0.0,0.0,0.0,2.47,4.97,0.0
20231101:1911,0.0,0.0,0.0,2.68,5.31,0.0
20231101:2011,0.0,0.0,0.0,2.77,5.86,0.0
20231101:2111,0.0,0.0,0.0,2.84,6.21,0.0
20231101:2211,0.0,0.0,0.0,2.6,6.34,0.0
20231101:2311,0.0,0.0,0.0,2.22,6.69,0.0
20231102:0011,0.0,0.0,0.0,1.93,6.76,0.0
20231102:0111,0.0,0.0,0.0,1.87,6.48,0.0
20231102:0211,0.0,0.0,0.0,1.73,6.62,0.0
20231102:0311,0.0,0.0,0.0,1.67,6.62,0.0
20231102:0411,0.0,0.0,0.0,1.51,6.14,0.0
20231102:0511,0.0,0.0,0.0,1.39,5.52,0.0
20231102:0611,780.0,7.42,1.97,1.17,5.24,0.0
20231102:0711,43540.0,64.2,7.55,1.39,5.03,0.0
20231102:0811,322460.0,366.79,11.8,2.07,4.21,0.0
20231102:0911,235180.0,272.01,14.4,2.52,4.97,0.0
20231102:1011,238540.0,275.63,15.12,2.76,5.52,0.0
20231102:1111,235770.0,273.21,13.91,3.01,4.97,0.0
20231102:1211,286780.0,329.49,10.86,3.05,4.41,0.0
20231102:1311,143130.0,176.67,6.24,2.89,2.9,0.0
20231102:1411,0.0,0.0,0.0,2.17,1.93,0.0
20231102:1511,0.0,0.0,0.0,1.29,1.45,0.0
20231102:1611,0.0,0.0,0.0,0.82,1.38,0.0
20231102:1711,0.0,0.0,0.0,0.6,1.72,0.0
20231102:1811,0.0,0.0,0.0,0.57,2.21,0.0
20231102:1911,0.0,0.0,0.0,0.04,2.55,0.0
20231102:2011,0.0,0.0,0.0,-0.01,3.1,0.0
20231102:2111,0.0,0.0,0.0,-0.2,3.17,0.0
20231102:2211,0.0,0.0,0.0,-0.62,3.31,0.0
20231102:2311,0.0,0.0,0.0,-0.42,3.59,0.0
20231103:0011,0.0,0.0,0.0,-0.23,3.66,0.0
20231103:0111,0.0,0.0,0.0,-0.09,3.93,0.0
20231103:0211,0.0,0.0,0.0,0.2,4.34,0.0
20231103:0311,0.0,0.0,0.0,0.56,4.69,0.0
20231103:0411,0.0,0.0,0.0,0.96,5.38,0.0
20231103:0511,0.0,0.0,0.0,1.49,5.86,0.0
20231103:0611,0.0,0.93,1.68,2.03,6.14,0.0
20231103:0711,5960.0,16.69,7.26,3.1,6.14,0.0
20231103:0811,24290.0,41.72,11.5,4.13,6.41,0.0
20231103:0911,100590.0,129.12,14.09,5.0,6.55,0.0
20231103:1011,43930.0,65.82,14.81,5.53,6.69,0.0
20231103:1111,29260.0,48.21,13.6,5.94,7.1,0.0
20231103:1211,19710.0,36.16,10.56,6.15,7.24,0.0
20231103:1311,3600.0,12.98,5.95,6.31,7.24,0.0
20231103:1411,0.0,0.0,0.0,6.32,6.76,0.0
20231103:1511,0.0,0.0,0.0,6.37,6.28,0.0
20231103:1611,0.0,0.0,0.0,6.52,6.07,0.0
20231103:1711,0.0,0.0,0.0,6.66,5.93,0.0
20231103:1811,0.0,0.0,0.0,6.76,5.79,0.0
20231103:1911,0.0,0.0,0.0,6.84,5.24,0.0
20231103:2011,0.0,0.0,0.0,6.91,4.62,0.0
20231103:2111,0.0,0.0,0.0,7.07,4.28,0.0
20231103:2211,0.0,0.0,0.0,7.32,4.48,0.0
20231103:2311,0.0,0.0,0.0,7.59,4.55,0.0
20231104:0011,0.0,0.0,0.0,7.63,5.31,0.0
20231104:0111,0.0,0.0,0.0,7.36,6.07,0.0
20231104:0211,0.0,0.0,0.0,7.3,6.41,0.0
20231104:0311,0.0,0.0,0.0,6.96,6.41,0.0
20231104:0411,0.0,0.0,0.0,6.94,6.69,0.0
20231104:0511,0.0,0.0,0.0,7.01,6.83,0.0
20231104:0611,0.0,0.93,1.4,7.17,6.9,0.0
20231104:0711,2550.0,11.13,6.96,6.99,6.97,0.0
20231104:0811,5830.0,16.69,11.19,6.59,6.83,0.0
20231104:0911,7030.0,18.54,13.78,6.34,6.69,0.0
20231104:1011,8250.0,20.4,14.5,6.61,7.17,0.0
20231104:1111,8240.0,20.4,13.29,6.79,7.03,0.0
20231104:1211,3060.0,12.05,10.26,7.17,6.69,0.0
20231104:1311,340.0,6.49,5.66,7.41,7.03,0.0
20231104:1411,0.0,0.0,0.0,7.5,7.38,0.0
20231104:1511,0.0,0.0,0.0,7.81,7.59,0.0
20231104:1611,0.0,0.0,0.0,8.07,7.52,0.0
20231104:1711,0.0,0.0,0.0,8.21,7.79,0.0
20231104:1811,0.0,0.0,0.0,8.31,8.48,0.0
20231104:1911,0.0,0.0,0.0,8.49,8.83,0.0
20231104:2011,0.0,0.0,0.0,8.48,8.34,0.0
20231104:2111,0.0,0.0,0.0,8.31,7.72,0.0
20231104:2211,0.0,0.0,0.0,8.53,6.69,0.0
20231104:2311,0.0,0.0,0.0,8.61,6.14,0.0
20231105:0011,0.0,0.0,0.0,8.63,5.66,0.0
20231105:0111,0.0,0.0,0.0,8.49,5.52,0.0
20231105:0211,0.0,0.0,0.0,8.43,4.76,0.0
20231105:0311,0.0,0.0,0.0,8.27,4.0,0.0
20231105:0411,0.0,0.0,0.0,7.89,3.93,0.0
20231105:0511,0.0,0.0,0.0,7.35,3.24,0.0
20231105:0611,0.0,0.0,0.0,7.18,2.55,0.0
20231105:0711,174260.0,214.39,6.67,7.26,2.07,0.0
20231105:0811,214220.0,257.85,10.89,7.75,1.59,0.0
20231105:0911,134380.0,169.12,13.47,8.27,1.86,0.0
20231105:1011,18040.0,34.3,14.19,8.27,0.97,0.0
20231105:1111,10030.0,23.18,12.99,8.28,1.1,0.0
20231105:1211,14620.0,29.67,9.97,8.26,1.17,0.0
20231105:1311,44720.0,67.64,5.38,7.81,1.59,0.0
20231105:1411,0.0,0.0,0.0,6.59,2.28,0.0
20231105:1511,0.0,0.0,0.0,6.03,1.59,0.0
20231105:1611,0.0,0.0,0.0,5.81,1.86,0.0
20231105:1711,0.0,0.0,0.0,6.12,1.93,0.0
20231105:1811,0.0,0.0,0.0,6.18,2.28,0.0
20231105:1911,0.0,0.0,0.0,6.19,2.83,0.0
20231105:2011,0.0,0.0,0.0,6.12,3.1,0.0
20231105:2111,0.0,0.0,0.0,6.25,3.17,0.0
20231105:2211,0.0,0.0,0.0,6.11,3.24,0.0
20231105:2311,0.0,0.0,0.0,6.37,3.66,0.0
20231106:0011,0.0,0.0,0.0,6.83,3.38,0.0
20231106:0111,0.0,0.0,0.0,7.14,2.9,0.0
20231106:0211,0.0,0.0,0.0,7.35,2.9,0.0
20231106:0311,0.0,0.0,0.0,7.52,2.83,0.0
20231106:0411,0.0,0.0,0.0,7.58,2.48,0.0
20231106:0511,0.0,0.0,0.0,7.43,2.14,0.0
20231106:0611,0.0,0.0,0.0,7.54,2.0,0.0
20231106:0711,12670.0,26.89,6.38,7.63,1.66,0.0
20231106:0811,14650.0,29.67,10.59,7.94,1.31,0.0
20231106:0911,37060.0,58.41,13.17,8.2,1.17,0.0
20231106:1011,57460.0,82.56,13.89,7.93,0.97,0.0
20231106:1111,23760.0,41.72,12.69,7.97,1.31,0.0
20231106:1211,10680.0,24.1,9.68,8.09,1.17,0.0
20231106:1311,1580.0,9.27,5.1,7.74,0.62,0.0
20231106:1411,0.0,0.0,0.0,7.5,0.28,0.0
20231106:1511,0.0,0.0,0.0,7.29,0.48,0.0
20231106:1611,0.0,0.0,0.0,7.13,0.62,0.0
20231106:1711,0.0,0.0,0.0,6.96,0.83,0.0
20231106:1811,0.0,0.0,0.0,6.26,1.17,0.0
20231106:1911,0.0,0.0,0.0,6.81,1.38,0.0
20231106:2011,0.0,0.0,0.0,6.44,1.52,0.0
20231106:2111,0.0,0.0,0.0,6.6,1.66,0.0
20231106:2211,0.0,0.0,0.0,6.95,1.72,0.0
20231106:2311,0.0,0.0,0.0,6.77,2.0,0.0
20231107:0011,0.0,0.0,0.0,6.49,2.07,0.0
20231107:0111,0.0,0.0,0.0,6.45,2.07,0.0
20231107:0211,0.0,0.0,0.0,6.56,1.93,0.0
20231107:0311,0.0,0.0,0.0,6.46,1.72,0.0
20231107:0411,0.0,0.0,0.0,6.4,1.79,0.0
20231107:0511,0.0,0.0,0.0,6.21,2.07,0.0
20231107:0611,0.0,0.0,0.0,6.23,1.93,0.0
20231107:0711,12090.0,25.96,6.09,6.44,2.14,0.0
20231107:0811,15420.0,30.59,10.3,6.87,2.34,0.0
20231107:0911,53300.0,77.31,12.87,7.3,2.62,0.0
20231107:1011,36460.0,57.48,13.59,7.71,3.24,0.0
20231107:1111,6370.0,17.62,12.4,7.76,2.83,0.0
20231107:1211,4100.0,13.91,9.4,7.7,2.62,0.0
20231107:1311,3570.0,12.98,4.83,7.51,2.41,0.0
20231107:1411,0.0,0.0,0.0,7.15,2.41,0.0
20231107:1511,0.0,0.0,0.0,7.0,2.14,0.0
20231107:1611,0.0,0.0,0.0,6.7,1.66,0.0
20231107:1711,0.0,0.0,0.0,6.66,1.52,0.0
20231107:1811,0.0,0.0,0.0,6.41,1.52,0.0
20231107:1911,0.0,0.0,0.0,6.03,1.72,0.0
20231107:2011,0.0,0.0,0.0,5.85,1.59,0.0
20231107:2111,0.0,0.0,0.0,5.8,1.17,0.0
20231107:2211,0.0,0.0,0.0,5.11,1.24,0.0
20231107:2311,0.0,0.0,0.0,5.31,1.45,0.0
20231108:0011,0.0,0.0,0.0,5.21,1.38,0.0
20231108:0111,0.0,0.0,0.0,5.08,1.72,0.0
20231108:0211,0.0,0.0,0.0,4.53,2.07,0.0
20231108:0311,0.0,0.0,0.0,4.54,2.14,0.0
20231108:0411,0.0,0.0,0.0,3.81,2.14,0.0
20231108:0511,0.0,0.0,0.0,3.66,2.21,0.0
20231108:0611,0.0,0.0,0.0,3.6,2.14,0.0
20231108:0711,43860.0,65.35,5.8,3.96,2.07,0.0
20231108:0811,41550.0,62.63,10.0,4.32,2.34,0.0
20231108:0911,36250.0,56.55,12.57,4.54,2.21,0.0
20231108:1011,16970.0,32.45,13.3,4.9,1.93,0.0
20231108:1111,25620.0,43.57,12.11,4.87,1.72,0.0
20231108:1211,30900.0,50.03,9.12,4.79,1.52,0.0
20231108:1311,4180.0,13.91,4.57,4.65,1.17,0.0
20231108:1411,0.0,0.0,0.0,3.84,1.31,0.0
20231108:1511,0.0,0.0,0.0,3.19,1.03,0.0
20231108:1611,0.0,0.0,0.0,2.66,1.59,0.0
20231108:1711,0.0,0.0,0.0,2.25,1.45,0.0
20231108:1811,0.0,0.0,0.0,1.83,1.24,0.0
20231108:1911,0.0,0.0,0.0,1.57,1.03,0.0
20231108:2011,0.0,0.0,0.0,1.56,1.17,0.0
20231108:2111,0.0,0.0,0.0,1.57,1.38,0.0
20231108:2211,0.0,0.0,0.0,1.42,2.0,0.0
20231108:2311,0.0,0.0,0.0,1.93,2.21,0.0
20231109:0011,0.0,0.0,0.0,2.17,2.55,0.0
20231109:0111,0.0,0.0,0.0,2.4,2.69,0.0
20231109:0211,0.0,0.0,0.0,2.68,2.34,0.0
20231109:0311,0.0,0.0,0.0,2.97,2.34,0.0
20231109:0411,0.0,0.0,0.0,3.08,2.34,0.0
20231109:0511,0.0,0.0,0.0,3.22,2.14,0.0
20231109:0611,0.0,0.0,0.0,3.31,2.0,0.0
20231109:0711,10.0,5.56,5.52,3.38,1.38,0.0
20231109:0811,219570.0,259.99,9.72,3.75,0.97,0.0
20231109:0911,43490.0,65.18,12.28,4.46,0.55,0.0
20231109:1011,155490.0,190.69,13.01,4.76,0.21,0.0
20231109:1111,254210.0,300.43,11.83,5.04,0.62,0.0
20231109:1211,257030.0,303.91,8.85,5.1,1.03,0.0
20231109:1311,0.0,4.64,4.31,4.62,0.9,0.0
20231109:1411,0.0,0.0,0.0,3.31,0.9,0.0
20231109:1511,0.0,0.0,0.0,3.44,0.76,0.0
20231109:1611,0.0,0.0,0.0,3.77,0.28,0.0
20231109:1711,0.0,0.0,0.0,3.53,0.21,0.0
20231109:1811,0.0,0.0,0.0,3.67,0.21,0.0
20231109:1911,0.0,0.0,0.0,3.73,0.83,0.0
20231109:2011,0.0,0.0,0.0,4.04,1.66,0.0
20231109:2111,0.0,0.0,0.0,4.32,2.14,0.0
20231109:2211,0.0,0.0,0.0,4.67,2.28,0.0
20231109:2311,0.0,0.0,0.0,5.33,2.55,0.0
20231110:0011,0.0,0.0,0.0,5.9,3.03,0.0
20231110:0111,0.0,0.0,0.0,6.01,3.52,0.0
20231110:0211,0.0,0.0,0.0,5.99,3.79,0.0
20231110:0311,0.0,0.0,0.0,6.02,4.07,0.0
20231110:0411,0.0,0.0,0.0,6.01,4.34,0.0
20231110:0511,0.0,0.0,0.0,6.06,4.69,0.0
20231110:0611,0.0,0.0,0.0,6.14,4.76,0.0
20231110:0711,3600.0,12.98,5.25,6.23,4.62,0.0
20231110:0811,7640.0,19.47,9.43,6.36,4.62,0.0
20231110:0911,8250.0,20.4,12.0,6.46,4.62,0.0
20231110:1011,11440.0,25.03,12.72,6.43,4.14,0.0
20231110:1111,11440.0,25.03,11.55,6.46,4.28,0.0
20231110:1211,5260.0,15.76,8.58,6.52,4.34,0.0
20231110:1311,0.0,3.71,4.05,6.57,4.21,0.0
20231110:1411,0.0,0.0,0.0,6.66,4.28,0.0
20231110:1511,0.0,0.0,0.0,6.77,4.34,0.0
20231110:1611,0.0,0.0,0.0,6.83,4.48,0.0
20231110:1711,0.0,0.0,0.0,7.01,4.55,0.0
20231110:1811,0.0,0.0,0.0,7.15,4.76,0.0
20231110:1911,0.0,0.0,0.0,7.19,4.76,0.0
20231110:2011,0.0,0.0,0.0,7.23,4.41,0.0
20231110:2111,0.0,0.0,0.0,7.37,4.07,0.0
20231110:2211,0.0,0.0,0.0,7.38,3.38,0.0
20231110:2311,0.0,0.0,0.0,7.43,3.17,0.0
20231111:0011,0.0,0.0,0.0,7.34,2.97,0.0
20231111:0111,0.0,0.0,0.0,7.28,2.69,0.0
20231111:0211,0.0,0.0,0.0,7.39,2.62,0.0
20231111:0311,0.0,0.0,0.0,7.37,2.41,0.0
20231111:0411,0.0,0.0,0.0,7.27,2.28,0.0
20231111:0511,0.0,0.0,0.0,7.12,2.14,0.0
20231111:0611,0.0,0.0,0.0,6.87,2.21,0.0
20231111:0711,34370.0,54.63,4.97,6.54,2.41,0.0
20231111:0811,5830.0,16.69,9.15,6.53,2.41,0.0
20231111:0911,18210.0,34.3,11.71,6.7,2.41,0.0
20231111:1011,28320.0,47.28,12.44,6.79,1.86,0.0
20231111:1111,4690.0,14.83,11.28,6.53,2.0,0.0
20231111:1211,2560.0,11.13,8.32,6.48,2.28,0.0
20231111:1311,0.0,3.71,3.8,6.47,2.41,0.0
20231111:1411,0.0,0.0,0.0,6.3,2.41,0.0
20231111:1511,0.0,0.0,0.0,6.22,2.48,0.0
20231111:1611,0.0,0.0,0.0,6.04,2.55,0.0
20231111:1711,0.0,0.0,0.0,5.99,2.62,0.0
20231111:1811,0.0,0.0,0.0,5.96,2.76,0.0
20231111:1911,0.0,0.0,0.0,5.96,2.9,0.0
20231111:2011,0.0,0.0,0.0,5.84,3.03,0.0
20231111:2111,0.0,0.0,0.0,5.75,3.31,0.0
20231111:2211,0.0,0.0,0.0,5.75,3.24,0.0
20231111:2311,0.0,0.0,0.0,5.68,3.38,0.0
20231112:0011,0.0,0.0,0.0,5.62,3.66,0.0
20231112:0111,0.0,0.0,0.0,5.56,4.21,0.0
20231112:0211,0.0,0.0,0.0,5.5,4.48,0.0
20231112:0311,0.0,0.0,0.0,5.4,4.41,0.0
20231112:0411,0.0,0.0,0.0,5.18,4.34,0.0
20231112:0511,0.0,0.0,0.0,4.96,4.48,0.0
20231112:0611,0.0,0.0,0.0,4.87,4.83,0.0
20231112:0711,2590.0,11.13,4.7,4.86,5.31,0.0
20231112:0811,7090.0,18.54,8.88,4.96,5.52,0.0
20231112:0911,14230.0,28.74,11.44,4.98,6.28,0.0
20231112:1011,11560.0,25.03,12.17,4.62,6.48,0.0
20231112:1111,9620.0,22.25,11.01,4.47,6.55,0.0
20231112:1211,4200.0,13.91,8.07,4.3,6.48,0.0
20231112:1311,0.0,2.78,3.56,4.18,6.21,0.0
20231112:1411,0.0,0.0,0.0,3.99,5.93,0.0
20231112:1511,0.0,0.0,0.0,3.91,5.66,0.0
20231112:1611,0.0,0.0,0.0,3.88,5.31,0.0
20231112:1711,0.0,0.0,0.0,3.84,5.24,0.0
20231112:1811,0.0,0.0,0.0,3.65,5.17,0.0
20231112:1911,0.0,0.0,0.0,3.4,5.24,0.0
20231112:2011,0.0,0.0,0.0,3.18,5.1,0.0
20231112:2111,0.0,0.0,0.0,2.92,5.1,0.0
20231112:2211,0.0,0.0,0.0,2.56,5.03,0.0
20231112:2311,0.0,0.0,0.0,2.51,5.1,0.0
20231113:0011,0.0,0.0,0.0,2.41,5.03,0.0
20231113:0111,0.0,0.0,0.0,2.22,4.83,0.0
20231113:0211,0.0,0.0,0.0,1.94,4.55,0.0
20231113:0311,0.0,0.0,0.0,1.69,4.48,0.0
20231113:0411,0.0,0.0,0.0,1.39,4.48,0.0
20231113:0511,0.0,0.0,0.0,1.13,4.41,0.0
20231113:0611,0.0,0.0,0.0,0.98,4.48,0.0
20231113:0711,380.0,6.49,4.43,0.9,4.34,0.0
20231113:0811,6040.0,16.69,8.61,0.94,4.48,0.0
20231113:0911,4290.0,13.91,11.16,0.97,4.76,0.0
20231113:1011,7270.0,18.54,11.9,0.71,4.9,0.0
20231113:1111,14550.0,28.74,10.75,0.78,4.55,0.0
20231113:1211,2170.0,10.2,7.82,0.79,4.28,0.0
20231113:1311,0.0,2.78,3.32,0.67,3.72,0.0
20231113:1411,0.0,0.0,0.0,0.5,3.38,0.0
20231113:1511,0.0,0.0,0.0,0.39,3.45,0.0
20231113:1611,0.0,0.0,0.0,0.36,3.45,0.0
20231113:1711,0.0,0.0,0.0,0.25,3.52,0.0
20231113:1811,0.0,0.0,0.0,0.18,3.45,0.0
20231113:1911,0.0,0.0,0.0,0.14,3.24,0.0
20231113:2011,0.0,0.0,0.0,0.09,3.45,0.0
20231113:2111,0.0,0.0,0.0,0.06,3.31,0.0
20231113:2211,0.0,0.0,0.0,-0.04,2.83,0.0
20231113:2311,0.0,0.0,0.0,0.0,3.24,0.0
20231114:0011,0.0,0.0,0.0,0.06,3.52,0.0
20231114:0111,0.0,0.0,0.0,0.03,3.66,0.0
20231114:0211,0.0,0.0,0.0,0.0,3.24,0.0
20231114:0311,0.0,0.0,0.0,0.02,2.9,0.0
20231114:0411,0.0,0.0,0.0,-0.02,2.83,0.0
20231114:0511,0.0,0.0,0.0,-0.03,2.62,0.0
20231114:0611,0.0,0.0,0.0,-0.04,2.48,0.0
20231114:0711,13300.0,27.0,4.17,-0.02,2.62,0.0
20231114:0811,34980.0,53.85,8.34,0.07,2.76,0.0
20231114:0911,15280.0,29.67,10.9,0.22,2.55,0.0
20231114:1011,20300.0,36.16,11.64,0.22,3.03,0.0
20231114:1111,12510.0,25.96,10.5,0.32,3.17,0.0
20231114:1211,6060.0,16.69,7.57,0.36,3.24,0.0
20231114:1311,0.0,2.78,3.09,0.38,3.03,0.0
20231114:1411,0.0,0.0,0.0,0.22,2.97,0.0
20231114:1511,0.0,0.0,0.0,0.13,3.1,0.0
20231114:1611,0.0,0.0,0.0,0.06,3.24,0.0
20231114:1711,0.0,0.0,0.0,0.02,3.38,0.0
20231114:1811,0.0,0.0,0.0,-0.05,3.38,0.0
20231114:1911,0.0,0.0,0.0,-0.21,3.17,0.0
20231114:2011,0.0,0.0,0.0,-0.29,3.24,0.0
20231114:2111,0.0,0.0,0.0,-0.36,3.52,0.0
20231114:2211,0.0,0.0,0.0,-0.56,2.97,0.0
20231114:2311,0.0,0.0,0.0,-0.53,3.31,0.0
20231115:0011,0.0,0.0,0.0,-0.52,3.45,0.0
20231115:0111,0.0,0.0,0.0,-0.56,3.59,0.0
20231115:0211,0.0,0.0,0.0,-0.58,3.66,0.0
20231115:0311,0.0,0.0,0.0,-0.51,4.0,0.0
20231115:0411,0.0,0.0,0.0,-0.68,3.86,0.0
20231115:0511,0.0,0.0,0.0,-0.68,3.79,0.0
20231115:0611,0.0,0.0,0.0,-0.75,3.72,0.0
20231115:0711,390.0,6.49,3.91,-0.58,3.72,0.0
20231115:0811,15340.0,29.67,8.08,-0.39,3.93,0.0
20231115:0911,13230.0,26.89,10.63,-0.12,4.0,0.0
20231115:1011,4880.0,14.83,11.38,0.13,3.38,0.0
20231115:1111,13190.0,26.89,10.25,0.34,3.24,0.0
20231115:1211,1230.0,8.34,7.33,0.33,3.17,0.0
20231115:1311,0.0,2.62,2.87,0.11,3.03,0.0
20231115:1411,0.0,0.0,0.0,-0.34,2.97,0.0
20231115:1511,0.0,0.0,0.0,-0.61,3.03,0.0
20231115:1611,0.0,0.0,0.0,-0.76,3.17,0.0
20231115:1711,0.0,0.0,0.0,-0.91,2.9,0.0
20231115:1811,0.0,0.0,0.0,-1.07,2.62,0.0
20231115:1911,0.0,0.0,0.0,-1.26,2.41,0.0
20231115:2011,0.0,0.0,0.0,-1.51,2.41,0.0
20231115:2111,0.0,0.0,0.0,-1.65,2.69,0.0
20231115:2211,0.0,0.0,0.0,-1.76,3.24,0.0
20231115:2311,0.0,0.0,0.0,-2.06,3.03,0.0
20231116:0011,0.0,0.0,0.0,-2.32,2.9,0.0
20231116:0111,0.0,0.0,0.0,-2.62,3.24,0.0
20231116:0211,0.0,0.0,0.0,-2.89,3.66,0.0
20231116:0311,0.0,0.0,0.0,-3.21,3.66,0.0
20231116:0411,0.0,0.0,0.0,-3.47,3.38,0.0
20231116:0511,0.0,0.0,0.0,-3.68,3.24,0.0
